avg_log2FC,mean_pct,sample_size,power,avg_log2FC_absolute
-0.718353598,0.2295,3,0.97,0.718353598
-0.718353598,0.2295,4,0.98,0.718353598
-0.718353598,0.2295,5,1,0.718353598
-0.718353598,0.2295,6,0.98,0.718353598
-0.718353598,0.2295,7,0.99,0.718353598
-0.718353598,0.2295,8,0.98,0.718353598
-0.718353598,0.2295,9,1,0.718353598
-0.718353598,0.2295,10,0.99,0.718353598
-0.848023958,0.175,1,0.91,0.848023958
-0.848023958,0.175,2,0.97,0.848023958
-0.848023958,0.175,3,0.97,0.848023958
-0.848023958,0.175,4,0.99,0.848023958
-0.848023958,0.175,5,0.98,0.848023958
-0.848023958,0.175,6,1,0.848023958
-0.848023958,0.175,7,0.99,0.848023958
-0.848023958,0.175,8,0.99,0.848023958
-0.848023958,0.175,9,1,0.848023958
-0.848023958,0.175,10,0.99,0.848023958
-1.268511307,0.1315,1,0.87,1.268511307
-1.268511307,0.1315,2,0.93,1.268511307
-1.268511307,0.1315,3,0.96,1.268511307
-1.268511307,0.1315,4,0.99,1.268511307
-1.268511307,0.1315,5,0.98,1.268511307
-1.268511307,0.1315,6,0.99,1.268511307
-1.268511307,0.1315,7,1,1.268511307
-1.268511307,0.1315,8,0.98,1.268511307
-1.268511307,0.1315,9,0.98,1.268511307
-1.268511307,0.1315,10,0.99,1.268511307
-1.76466901,0.062,1,0.93,1.76466901
-1.76466901,0.062,2,0.97,1.76466901
-1.76466901,0.062,3,0.97,1.76466901
-1.76466901,0.062,4,0.98,1.76466901
-1.76466901,0.062,5,1,1.76466901
-1.76466901,0.062,6,0.99,1.76466901
-1.76466901,0.062,7,0.99,1.76466901
-1.76466901,0.062,8,1,1.76466901
-1.76466901,0.062,9,0.99,1.76466901
-1.76466901,0.062,10,0.99,1.76466901
-3.166332031,0.0435,1,0.94,3.166332031
-3.166332031,0.0435,2,0.95,3.166332031
-3.166332031,0.0435,3,0.97,3.166332031
-3.166332031,0.0435,4,0.99,3.166332031
-3.166332031,0.0435,5,0.98,3.166332031
-3.166332031,0.0435,6,0.99,3.166332031
-3.166332031,0.0435,7,0.99,3.166332031
-3.166332031,0.0435,8,1,3.166332031
-3.166332031,0.0435,9,1,3.166332031
-3.166332031,0.0435,10,0.99,3.166332031
-0.673466534,0.29,1,0.97,0.673466534
-0.673466534,0.29,2,0.95,0.673466534
-0.673466534,0.29,3,0.98,0.673466534
-0.673466534,0.29,4,0.99,0.673466534
-0.673466534,0.29,5,0.98,0.673466534
-0.673466534,0.29,6,1,0.673466534
-0.673466534,0.29,7,1,0.673466534
-0.673466534,0.29,8,1,0.673466534
-0.673466534,0.29,9,1,0.673466534
-0.673466534,0.29,10,1,0.673466534
2.436237529,0.1895,1,0.98,2.436237529
2.436237529,0.1895,2,1,2.436237529
2.436237529,0.1895,3,1,2.436237529
2.436237529,0.1895,4,1,2.436237529
2.436237529,0.1895,5,1,2.436237529
2.436237529,0.1895,6,1,2.436237529
2.436237529,0.1895,7,1,2.436237529
2.436237529,0.1895,8,1,2.436237529
2.436237529,0.1895,9,1,2.436237529
2.436237529,0.1895,10,1,2.436237529
-1.979826119,0.125,1,0.93,1.979826119
-1.979826119,0.125,2,0.98,1.979826119
-1.979826119,0.125,3,0.97,1.979826119
-1.979826119,0.125,4,0.98,1.979826119
-1.979826119,0.125,5,0.99,1.979826119
-1.979826119,0.125,6,0.99,1.979826119
-1.979826119,0.125,7,0.99,1.979826119
-1.979826119,0.125,8,1,1.979826119
-1.979826119,0.125,9,1,1.979826119
-1.979826119,0.125,10,1,1.979826119
-1.726781099,0.2735,1,0.97,1.726781099
-1.726781099,0.2735,2,0.99,1.726781099
-1.726781099,0.2735,3,0.99,1.726781099
-1.726781099,0.2735,4,1,1.726781099
-1.726781099,0.2735,5,1,1.726781099
-1.726781099,0.2735,6,1,1.726781099
-1.726781099,0.2735,7,1,1.726781099
-1.726781099,0.2735,8,1,1.726781099
-1.726781099,0.2735,9,1,1.726781099
-1.726781099,0.2735,10,1,1.726781099
0.866421202,0.66,1,0.92,0.866421202
0.866421202,0.66,2,0.94,0.866421202
0.866421202,0.66,3,0.97,0.866421202
0.866421202,0.66,4,0.97,0.866421202
0.866421202,0.66,5,0.99,0.866421202
0.866421202,0.66,6,0.99,0.866421202
0.866421202,0.66,7,0.99,0.866421202
0.866421202,0.66,8,0.99,0.866421202
0.866421202,0.66,9,0.99,0.866421202
0.866421202,0.66,10,1,0.866421202
-1.378772023,0.1795,1,0.9,1.378772023
-1.378772023,0.1795,2,0.97,1.378772023
-1.378772023,0.1795,3,0.97,1.378772023
-1.378772023,0.1795,4,0.98,1.378772023
-1.378772023,0.1795,5,0.98,1.378772023
-1.378772023,0.1795,6,0.99,1.378772023
-1.378772023,0.1795,7,0.99,1.378772023
-1.378772023,0.1795,8,0.99,1.378772023
-1.378772023,0.1795,9,1,1.378772023
-1.378772023,0.1795,10,0.99,1.378772023
-0.940331475,0.164,1,0.91,0.940331475
-0.940331475,0.164,2,0.97,0.940331475
-0.940331475,0.164,3,0.94,0.940331475
-0.940331475,0.164,4,0.99,0.940331475
-0.940331475,0.164,5,0.98,0.940331475
-0.940331475,0.164,6,0.99,0.940331475
-0.940331475,0.164,7,0.99,0.940331475
-0.940331475,0.164,8,0.98,0.940331475
-0.940331475,0.164,9,0.99,0.940331475
-0.940331475,0.164,10,0.99,0.940331475
-6.565864714,0.027,1,0.87,6.565864714
-6.565864714,0.027,2,0.96,6.565864714
-6.565864714,0.027,3,0.95,6.565864714
-6.565864714,0.027,4,0.98,6.565864714
-6.565864714,0.027,5,0.99,6.565864714
-6.565864714,0.027,6,0.99,6.565864714
-6.565864714,0.027,7,0.99,6.565864714
-6.565864714,0.027,8,0.99,6.565864714
-6.565864714,0.027,9,0.99,6.565864714
-6.565864714,0.027,10,1,6.565864714
1.416449737,0.702,1,0.84,1.416449737
1.416449737,0.702,2,0.9,1.416449737
1.416449737,0.702,3,0.96,1.416449737
1.416449737,0.702,4,0.99,1.416449737
1.416449737,0.702,5,0.97,1.416449737
1.416449737,0.702,6,0.99,1.416449737
1.416449737,0.702,7,0.98,1.416449737
1.416449737,0.702,8,0.99,1.416449737
1.416449737,0.702,9,0.98,1.416449737
1.416449737,0.702,10,0.99,1.416449737
-2.591229342,0.66,1,0.99,2.591229342
-2.591229342,0.66,2,1,2.591229342
-2.591229342,0.66,3,1,2.591229342
-2.591229342,0.66,4,1,2.591229342
-2.591229342,0.66,5,1,2.591229342
-2.591229342,0.66,6,1,2.591229342
-2.591229342,0.66,7,1,2.591229342
-2.591229342,0.66,8,1,2.591229342
-2.591229342,0.66,9,1,2.591229342
-2.591229342,0.66,10,1,2.591229342
-1.867209291,0.245,1,0.99,1.867209291
-1.867209291,0.245,2,0.99,1.867209291
-1.867209291,0.245,3,1,1.867209291
-1.867209291,0.245,4,1,1.867209291
-1.867209291,0.245,5,1,1.867209291
-1.867209291,0.245,6,1,1.867209291
-1.867209291,0.245,7,1,1.867209291
-1.867209291,0.245,8,1,1.867209291
-1.867209291,0.245,9,1,1.867209291
-1.867209291,0.245,10,1,1.867209291
-0.672280112,0.392,1,0.97,0.672280112
-0.672280112,0.392,2,0.99,0.672280112
-0.672280112,0.392,3,1,0.672280112
-0.672280112,0.392,4,1,0.672280112
-0.672280112,0.392,5,1,0.672280112
-0.672280112,0.392,6,1,0.672280112
-0.672280112,0.392,7,1,0.672280112
-0.672280112,0.392,8,1,0.672280112
-0.672280112,0.392,9,1,0.672280112
-0.672280112,0.392,10,1,0.672280112
-1.237988224,0.115,1,0.96,1.237988224
-1.237988224,0.115,2,0.98,1.237988224
-1.237988224,0.115,3,0.97,1.237988224
-1.237988224,0.115,4,0.99,1.237988224
-1.237988224,0.115,5,1,1.237988224
-1.237988224,0.115,6,0.99,1.237988224
-1.237988224,0.115,7,0.99,1.237988224
-1.237988224,0.115,8,1,1.237988224
-1.237988224,0.115,9,0.99,1.237988224
-1.237988224,0.115,10,1,1.237988224
-1.501609912,0.1875,1,0.95,1.501609912
-1.501609912,0.1875,2,0.98,1.501609912
-1.501609912,0.1875,3,0.99,1.501609912
-1.501609912,0.1875,4,1,1.501609912
-1.501609912,0.1875,5,1,1.501609912
-1.501609912,0.1875,6,1,1.501609912
-1.501609912,0.1875,7,1,1.501609912
-1.501609912,0.1875,8,1,1.501609912
-1.501609912,0.1875,9,1,1.501609912
-1.501609912,0.1875,10,1,1.501609912
-0.975190239,0.2265,1,0.94,0.975190239
-0.975190239,0.2265,2,0.97,0.975190239
-0.975190239,0.2265,3,0.97,0.975190239
-0.975190239,0.2265,4,0.99,0.975190239
-0.975190239,0.2265,5,0.99,0.975190239
-0.975190239,0.2265,6,1,0.975190239
-0.975190239,0.2265,7,1,0.975190239
-0.975190239,0.2265,8,0.99,0.975190239
-0.975190239,0.2265,9,1,0.975190239
-0.975190239,0.2265,10,0.99,0.975190239
-1.293924496,0.2855,1,0.94,1.293924496
-1.293924496,0.2855,2,0.97,1.293924496
-1.293924496,0.2855,3,0.99,1.293924496
-1.293924496,0.2855,4,0.99,1.293924496
-1.293924496,0.2855,5,0.99,1.293924496
-1.293924496,0.2855,6,1,1.293924496
-1.293924496,0.2855,7,1,1.293924496
-1.293924496,0.2855,8,1,1.293924496
-1.293924496,0.2855,9,1,1.293924496
-1.293924496,0.2855,10,1,1.293924496
-0.632753476,0.938,1,0.99,0.632753476
-0.632753476,0.938,2,1,0.632753476
-0.632753476,0.938,3,1,0.632753476
-0.632753476,0.938,4,1,0.632753476
-0.632753476,0.938,5,1,0.632753476
-0.632753476,0.938,6,1,0.632753476
-0.632753476,0.938,7,1,0.632753476
-0.632753476,0.938,8,1,0.632753476
-0.632753476,0.938,9,1,0.632753476
-0.632753476,0.938,10,1,0.632753476
-0.732887014,0.923,1,0.99,0.732887014
-0.732887014,0.923,2,1,0.732887014
-0.732887014,0.923,3,1,0.732887014
-0.732887014,0.923,4,1,0.732887014
-0.732887014,0.923,5,1,0.732887014
-0.732887014,0.923,6,1,0.732887014
-0.732887014,0.923,7,1,0.732887014
-0.732887014,0.923,8,1,0.732887014
-0.732887014,0.923,9,1,0.732887014
-0.732887014,0.923,10,1,0.732887014
-1.580346011,0.0655,1,0.84,1.580346011
-1.580346011,0.0655,2,0.82,1.580346011
-1.580346011,0.0655,3,0.88,1.580346011
-1.580346011,0.0655,4,0.94,1.580346011
-1.580346011,0.0655,5,0.95,1.580346011
-1.580346011,0.0655,6,0.97,1.580346011
-1.580346011,0.0655,7,0.96,1.580346011
-1.580346011,0.0655,8,0.96,1.580346011
-1.580346011,0.0655,9,0.96,1.580346011
-1.580346011,0.0655,10,0.97,1.580346011
-1.367176801,0.055,1,0.87,1.367176801
-1.367176801,0.055,2,0.94,1.367176801
-1.367176801,0.055,3,0.96,1.367176801
-1.367176801,0.055,4,0.98,1.367176801
-1.367176801,0.055,5,0.98,1.367176801
-1.367176801,0.055,6,0.98,1.367176801
-1.367176801,0.055,7,1,1.367176801
-1.367176801,0.055,8,0.99,1.367176801
-1.367176801,0.055,9,0.99,1.367176801
-1.367176801,0.055,10,0.99,1.367176801
-6.135909085,0.0315,1,0.93,6.135909085
-6.135909085,0.0315,2,0.97,6.135909085
-6.135909085,0.0315,3,0.98,6.135909085
-6.135909085,0.0315,4,0.99,6.135909085
-6.135909085,0.0315,5,0.99,6.135909085
-6.135909085,0.0315,6,0.99,6.135909085
-6.135909085,0.0315,7,0.99,6.135909085
-6.135909085,0.0315,8,1,6.135909085
-6.135909085,0.0315,9,1,6.135909085
-6.135909085,0.0315,10,1,6.135909085
-2.272762361,0.054,1,0.91,2.272762361
-2.272762361,0.054,2,0.96,2.272762361
-2.272762361,0.054,3,0.99,2.272762361
-2.272762361,0.054,4,0.99,2.272762361
-2.272762361,0.054,5,0.99,2.272762361
-2.272762361,0.054,6,0.99,2.272762361
-2.272762361,0.054,7,1,2.272762361
-2.272762361,0.054,8,1,2.272762361
-2.272762361,0.054,9,1,2.272762361
-2.272762361,0.054,10,1,2.272762361
-0.740843158,0.1255,1,0.84,0.740843158
-0.740843158,0.1255,2,0.94,0.740843158
-0.740843158,0.1255,3,0.97,0.740843158
-0.740843158,0.1255,4,0.95,0.740843158
-0.740843158,0.1255,5,0.97,0.740843158
-0.740843158,0.1255,6,0.97,0.740843158
-0.740843158,0.1255,7,0.97,0.740843158
-0.740843158,0.1255,8,0.98,0.740843158
-0.740843158,0.1255,9,0.97,0.740843158
-0.740843158,0.1255,10,0.98,0.740843158
-3.397105081,0.0765,1,0.98,3.397105081
-3.397105081,0.0765,2,0.99,3.397105081
-3.397105081,0.0765,3,1,3.397105081
-3.397105081,0.0765,4,1,3.397105081
-3.397105081,0.0765,5,1,3.397105081
-3.397105081,0.0765,6,1,3.397105081
-3.397105081,0.0765,7,1,3.397105081
-3.397105081,0.0765,8,1,3.397105081
-3.397105081,0.0765,9,1,3.397105081
-3.397105081,0.0765,10,1,3.397105081
1.663660815,0.207,1,0.98,1.663660815
1.663660815,0.207,2,0.99,1.663660815
1.663660815,0.207,3,1,1.663660815
1.663660815,0.207,4,1,1.663660815
1.663660815,0.207,5,1,1.663660815
1.663660815,0.207,6,1,1.663660815
1.663660815,0.207,7,1,1.663660815
1.663660815,0.207,8,1,1.663660815
1.663660815,0.207,9,1,1.663660815
1.663660815,0.207,10,1,1.663660815
-4.047932735,0.0435,1,0.96,4.047932735
-4.047932735,0.0435,2,0.98,4.047932735
-4.047932735,0.0435,3,0.99,4.047932735
-4.047932735,0.0435,4,0.99,4.047932735
-4.047932735,0.0435,5,0.99,4.047932735
-4.047932735,0.0435,6,1,4.047932735
-4.047932735,0.0435,7,1,4.047932735
-4.047932735,0.0435,8,1,4.047932735
-4.047932735,0.0435,9,1,4.047932735
-4.047932735,0.0435,10,1,4.047932735
-0.532950291,0.479,1,0.79,0.532950291
-0.532950291,0.479,2,0.89,0.532950291
-0.532950291,0.479,3,0.91,0.532950291
-0.532950291,0.479,4,1,0.532950291
-0.532950291,0.479,5,0.96,0.532950291
-0.532950291,0.479,6,0.95,0.532950291
-0.532950291,0.479,7,0.96,0.532950291
-0.532950291,0.479,8,0.99,0.532950291
-0.532950291,0.479,9,0.98,0.532950291
-0.532950291,0.479,10,0.98,0.532950291
-1.049641939,0.1955,1,0.91,1.049641939
-1.049641939,0.1955,2,0.98,1.049641939
-1.049641939,0.1955,3,0.97,1.049641939
-1.049641939,0.1955,4,0.98,1.049641939
-1.049641939,0.1955,5,1,1.049641939
-1.049641939,0.1955,6,1,1.049641939
-1.049641939,0.1955,7,0.99,1.049641939
-1.049641939,0.1955,8,0.99,1.049641939
-1.049641939,0.1955,9,1,1.049641939
-1.049641939,0.1955,10,0.99,1.049641939
2.857982101,0.106,1,0.97,2.857982101
2.857982101,0.106,2,0.99,2.857982101
2.857982101,0.106,3,1,2.857982101
2.857982101,0.106,4,1,2.857982101
2.857982101,0.106,5,1,2.857982101
2.857982101,0.106,6,1,2.857982101
2.857982101,0.106,7,1,2.857982101
2.857982101,0.106,8,1,2.857982101
2.857982101,0.106,9,1,2.857982101
2.857982101,0.106,10,1,2.857982101
-1.796832166,0.142,1,0.96,1.796832166
-1.796832166,0.142,2,0.97,1.796832166
-1.796832166,0.142,3,0.99,1.796832166
-1.796832166,0.142,4,0.99,1.796832166
-1.796832166,0.142,5,1,1.796832166
-1.796832166,0.142,6,1,1.796832166
-1.796832166,0.142,7,1,1.796832166
-1.796832166,0.142,8,1,1.796832166
-1.796832166,0.142,9,0.99,1.796832166
-1.796832166,0.142,10,1,1.796832166
-1.342781551,0.0675,1,0.93,1.342781551
-1.342781551,0.0675,2,0.98,1.342781551
-1.342781551,0.0675,3,0.99,1.342781551
-1.342781551,0.0675,4,0.98,1.342781551
-1.342781551,0.0675,5,0.99,1.342781551
-1.342781551,0.0675,6,0.99,1.342781551
-1.342781551,0.0675,7,1,1.342781551
-1.342781551,0.0675,8,0.99,1.342781551
-1.342781551,0.0675,9,1,1.342781551
-1.342781551,0.0675,10,1,1.342781551
-2.161151002,0.0895,1,0.98,2.161151002
-2.161151002,0.0895,2,0.98,2.161151002
-2.161151002,0.0895,3,0.99,2.161151002
-2.161151002,0.0895,4,0.99,2.161151002
-2.161151002,0.0895,5,0.99,2.161151002
-2.161151002,0.0895,6,1,2.161151002
-2.161151002,0.0895,7,1,2.161151002
-2.161151002,0.0895,8,1,2.161151002
-2.161151002,0.0895,9,1,2.161151002
-2.161151002,0.0895,10,1,2.161151002
-1.732729917,0.092,1,0.86,1.732729917
-1.732729917,0.092,2,0.95,1.732729917
-1.732729917,0.092,3,0.97,1.732729917
-1.732729917,0.092,4,0.96,1.732729917
-1.732729917,0.092,5,0.98,1.732729917
-1.732729917,0.092,6,0.99,1.732729917
-1.732729917,0.092,7,0.99,1.732729917
-1.732729917,0.092,8,0.98,1.732729917
-1.732729917,0.092,9,0.98,1.732729917
-1.732729917,0.092,10,0.98,1.732729917
1.088814587,0.4215,1,0.88,1.088814587
1.088814587,0.4215,2,0.92,1.088814587
1.088814587,0.4215,3,0.96,1.088814587
1.088814587,0.4215,4,0.96,1.088814587
1.088814587,0.4215,5,0.99,1.088814587
1.088814587,0.4215,6,0.98,1.088814587
1.088814587,0.4215,7,0.99,1.088814587
1.088814587,0.4215,8,1,1.088814587
1.088814587,0.4215,9,1,1.088814587
1.088814587,0.4215,10,1,1.088814587
-0.822626829,0.1345,1,0.91,0.822626829
-0.822626829,0.1345,2,0.93,0.822626829
-0.822626829,0.1345,3,0.99,0.822626829
-0.822626829,0.1345,4,0.97,0.822626829
-0.822626829,0.1345,5,0.98,0.822626829
-0.822626829,0.1345,6,0.99,0.822626829
-0.822626829,0.1345,7,0.99,0.822626829
-0.822626829,0.1345,8,0.99,0.822626829
-0.822626829,0.1345,9,0.99,0.822626829
-0.822626829,0.1345,10,0.99,0.822626829
-1.057920715,0.458,1,0.96,1.057920715
-1.057920715,0.458,2,0.98,1.057920715
-1.057920715,0.458,3,0.99,1.057920715
-1.057920715,0.458,4,0.99,1.057920715
-1.057920715,0.458,5,1,1.057920715
-1.057920715,0.458,6,1,1.057920715
-1.057920715,0.458,7,1,1.057920715
-1.057920715,0.458,8,1,1.057920715
-1.057920715,0.458,9,1,1.057920715
-1.057920715,0.458,10,1,1.057920715
-2.016161654,0.0795,1,0.97,2.016161654
-2.016161654,0.0795,2,0.98,2.016161654
-2.016161654,0.0795,3,0.99,2.016161654
-2.016161654,0.0795,4,0.99,2.016161654
-2.016161654,0.0795,5,0.99,2.016161654
-2.016161654,0.0795,6,1,2.016161654
-2.016161654,0.0795,7,1,2.016161654
-2.016161654,0.0795,8,1,2.016161654
-2.016161654,0.0795,9,1,2.016161654
-2.016161654,0.0795,10,1,2.016161654
-0.96479469,0.3725,1,0.94,0.96479469
-0.96479469,0.3725,2,0.98,0.96479469
-0.96479469,0.3725,3,0.99,0.96479469
-0.96479469,0.3725,4,0.99,0.96479469
-0.96479469,0.3725,5,0.99,0.96479469
-0.96479469,0.3725,6,1,0.96479469
-0.96479469,0.3725,7,0.99,0.96479469
-0.96479469,0.3725,8,1,0.96479469
-0.96479469,0.3725,9,1,0.96479469
-0.96479469,0.3725,10,1,0.96479469
-0.591499376,0.2265,1,0.89,0.591499376
-0.591499376,0.2265,2,0.93,0.591499376
-0.591499376,0.2265,3,0.97,0.591499376
-0.591499376,0.2265,4,0.98,0.591499376
-0.591499376,0.2265,5,0.98,0.591499376
-0.591499376,0.2265,6,0.99,0.591499376
-0.591499376,0.2265,7,0.99,0.591499376
-0.591499376,0.2265,8,1,0.591499376
-0.591499376,0.2265,9,0.99,0.591499376
-0.591499376,0.2265,10,0.99,0.591499376
-1.593651857,0.1035,1,0.03,1.593651857
-1.593651857,0.1035,2,0.04,1.593651857
-1.593651857,0.1035,3,0.01,1.593651857
-1.593651857,0.1035,4,0,1.593651857
-1.593651857,0.1035,5,0.02,1.593651857
-1.593651857,0.1035,6,0.02,1.593651857
-1.593651857,0.1035,7,0,1.593651857
-1.593651857,0.1035,8,0,1.593651857
-1.593651857,0.1035,9,0.01,1.593651857
-1.593651857,0.1035,10,0.01,1.593651857
-1.399049965,0.0765,1,0.93,1.399049965
-1.399049965,0.0765,2,0.94,1.399049965
-1.399049965,0.0765,3,0.97,1.399049965
-1.399049965,0.0765,4,0.99,1.399049965
-1.399049965,0.0765,5,0.99,1.399049965
-1.399049965,0.0765,6,0.98,1.399049965
-1.399049965,0.0765,7,0.99,1.399049965
-1.399049965,0.0765,8,1,1.399049965
-1.399049965,0.0765,9,0.99,1.399049965
-1.399049965,0.0765,10,1,1.399049965
-1.581651296,0.096,1,0.79,1.581651296
-1.581651296,0.096,2,0.92,1.581651296
-1.581651296,0.096,3,0.93,1.581651296
-1.581651296,0.096,4,0.96,1.581651296
-1.581651296,0.096,5,0.97,1.581651296
-1.581651296,0.096,6,0.97,1.581651296
-1.581651296,0.096,7,0.99,1.581651296
-1.581651296,0.096,8,0.99,1.581651296
-1.581651296,0.096,9,0.99,1.581651296
-1.581651296,0.096,10,0.99,1.581651296
-0.761525308,0.4395,1,0.96,0.761525308
-0.761525308,0.4395,2,0.98,0.761525308
-0.761525308,0.4395,3,0.98,0.761525308
-0.761525308,0.4395,4,0.99,0.761525308
-0.761525308,0.4395,5,1,0.761525308
-0.761525308,0.4395,6,1,0.761525308
-0.761525308,0.4395,7,1,0.761525308
-0.761525308,0.4395,8,1,0.761525308
-0.761525308,0.4395,9,1,0.761525308
-0.761525308,0.4395,10,1,0.761525308
-3.454303693,0.045,1,0.92,3.454303693
-3.454303693,0.045,2,0.95,3.454303693
-3.454303693,0.045,3,0.97,3.454303693
-3.454303693,0.045,4,0.99,3.454303693
-3.454303693,0.045,5,1,3.454303693
-3.454303693,0.045,6,0.99,3.454303693
-3.454303693,0.045,7,1,3.454303693
-3.454303693,0.045,8,0.99,3.454303693
-3.454303693,0.045,9,0.99,3.454303693
-3.454303693,0.045,10,0.99,3.454303693
-7.892061112,0.038,1,0.95,7.892061112
-7.892061112,0.038,2,0.99,7.892061112
-7.892061112,0.038,3,0.99,7.892061112
-7.892061112,0.038,4,1,7.892061112
-7.892061112,0.038,5,1,7.892061112
-7.892061112,0.038,6,1,7.892061112
-7.892061112,0.038,7,1,7.892061112
-7.892061112,0.038,8,1,7.892061112
-7.892061112,0.038,9,1,7.892061112
-7.892061112,0.038,10,1,7.892061112
1.32386402,0.235,1,0.84,1.32386402
1.32386402,0.235,2,0.92,1.32386402
1.32386402,0.235,3,0.94,1.32386402
1.32386402,0.235,4,0.96,1.32386402
1.32386402,0.235,5,0.97,1.32386402
1.32386402,0.235,6,0.97,1.32386402
1.32386402,0.235,7,0.98,1.32386402
1.32386402,0.235,8,0.98,1.32386402
1.32386402,0.235,9,0.98,1.32386402
1.32386402,0.235,10,0.98,1.32386402
-0.620362607,0.236,1,0.93,0.620362607
-0.620362607,0.236,2,0.94,0.620362607
-0.620362607,0.236,3,0.98,0.620362607
-0.620362607,0.236,4,0.97,0.620362607
-0.620362607,0.236,5,0.98,0.620362607
-0.620362607,0.236,6,0.99,0.620362607
-0.620362607,0.236,7,0.99,0.620362607
-0.620362607,0.236,8,0.98,0.620362607
-0.620362607,0.236,9,0.99,0.620362607
-0.620362607,0.236,10,0.99,0.620362607
-1.325910125,0.1005,1,0.94,1.325910125
-1.325910125,0.1005,2,0.97,1.325910125
-1.325910125,0.1005,3,0.96,1.325910125
-1.325910125,0.1005,4,0.99,1.325910125
-1.325910125,0.1005,5,0.98,1.325910125
-1.325910125,0.1005,6,0.98,1.325910125
-1.325910125,0.1005,7,1,1.325910125
-1.325910125,0.1005,8,1,1.325910125
-1.325910125,0.1005,9,0.99,1.325910125
-1.325910125,0.1005,10,1,1.325910125
-0.950133711,0.2565,1,0.95,0.950133711
-0.950133711,0.2565,2,0.97,0.950133711
-0.950133711,0.2565,3,0.96,0.950133711
-0.950133711,0.2565,4,0.97,0.950133711
-0.950133711,0.2565,5,0.98,0.950133711
-0.950133711,0.2565,6,0.99,0.950133711
-0.950133711,0.2565,7,1,0.950133711
-0.950133711,0.2565,8,0.99,0.950133711
-0.950133711,0.2565,9,0.99,0.950133711
-0.950133711,0.2565,10,0.99,0.950133711
-0.57447432,0.3915,1,0.74,0.57447432
-0.57447432,0.3915,2,0.87,0.57447432
-0.57447432,0.3915,3,0.88,0.57447432
-0.57447432,0.3915,4,0.94,0.57447432
-0.57447432,0.3915,5,0.92,0.57447432
-0.57447432,0.3915,6,0.97,0.57447432
-0.57447432,0.3915,7,0.96,0.57447432
-0.57447432,0.3915,8,0.97,0.57447432
-0.57447432,0.3915,9,0.98,0.57447432
-0.57447432,0.3915,10,0.97,0.57447432
-0.746449645,0.3105,1,0.89,0.746449645
-0.746449645,0.3105,2,0.95,0.746449645
-0.746449645,0.3105,3,0.97,0.746449645
-0.746449645,0.3105,4,0.98,0.746449645
-0.746449645,0.3105,5,0.99,0.746449645
-0.746449645,0.3105,6,0.99,0.746449645
-0.746449645,0.3105,7,0.99,0.746449645
-0.746449645,0.3105,8,0.99,0.746449645
-0.746449645,0.3105,9,0.99,0.746449645
-0.746449645,0.3105,10,0.99,0.746449645
1.33428343,0.493,1,0.99,1.33428343
1.33428343,0.493,2,0.99,1.33428343
1.33428343,0.493,3,1,1.33428343
1.33428343,0.493,4,1,1.33428343
1.33428343,0.493,5,1,1.33428343
1.33428343,0.493,6,1,1.33428343
